geoid,CRS1112,CRS1213,CRS1314,CRS1415,CRS1516,CRS1617,CRS1718,CRS1819,CRS1920,CRS2021,CRS2122,MSP1112,MSP1213,MSP1314,MSP1415,MSP1516,MSP1617,MSP1718,MSP1819,MSP1920,MSP2021,MSP2122,DRR1112,DRR1213,DRR1314,DRR1415,DRR1516,DRR1617,DRR1718,DRR1819,DRR1920,DRR2021,DRR2122,MSP1112C,MSP1213C,MSP1314C,MSP1415C,MSP1516C,MSP1617C,MSP1718C,MSP1819C,MSP1920C,MSP2021C,MSP2122C,DRR1112C,DRR1213C,DRR1314C,DRR1415C,DRR1516C,DRR1617C,DRR1718C,DRR1819C,DRR1920C,DRR2021C,DRR2122C,PdMSP1121,PdMSP1822,dDRR1118,dDRR1121,dDRR1822,PdMSP1121C,dDRR1121C,dDRR1118WPPNC,dDRR1121WPPNC
421010378008,48,55,77,77,83,78,70,75,66,61,50,106000,120000,120000,136000,152000,165250,245000,252286,226000,241500,272500,-0.655440,-0.524739,-0.575925,-0.458216,-0.357827,-0.444510,0.100268,-0.131363,-0.793431,-1.274741,-1.068329,"$100,000 - $125,000","$100,000 - $125,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,127.83018867924528,8.012335206868395,0.755708,-0.619301,-0.936966,100% - 150% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010379001,14,22,20,28,39,29,23,25,23,29,28,80500,70000,75000,78250,85000,105000,130000,130000,130000,195000,211317.5,-0.119040,-0.461339,-0.388825,-0.414716,-0.370527,-0.154510,-0.085132,-0.408863,-0.728631,0.044259,0.136071,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$175,000 - $200,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,142.2360248447205,62.551923076923075,0.033908,0.163299,0.544934,100% - 150% Increase,0.0 to 0.5,At Risk,At Risk
421010379002,28,32,31,41,59,58,54,51,42,53,50,90000,90000,85000,115000,127000,136950,157500,170000,196500,242250,233000,-0.891540,-0.959239,-1.072425,-0.759416,-0.712527,-0.834910,-1.072732,-1.216463,-1.179031,-1.276441,-1.539629,"Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,169.16666666666666,37.05882352941177,-0.181192,-0.384901,-0.323166,150% or Greater Increase,-0.5 to 0.0,Not at Risk,Not at Risk
421010379003,31,28,32,35,31,38,36,32,39,48,34,88000,90000,118500,115000,110000,129900,130000,150500,160000,194949.5,194949.5,-0.958940,-0.998339,-0.653725,-0.808416,-0.994927,-0.983610,-1.490132,-1.530563,-1.704931,-1.942041,-2.051429,"Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$100,000 - $125,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,121.53352272727273,29.53455149501661,-0.531192,-0.983101,-0.520866,100% - 150% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010379004,36,23,21,21,27,41,48,42,30,24,25,72750,73500,80000,80000,90169,130000,140250,150000,152500,190750,185000,-0.062340,-0.116139,0.009775,-0.097416,0.063073,0.876590,0.611968,0.534037,0.255069,0.531859,0.115371,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000",Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,162.19931271477662,23.333333333333332,0.674308,0.594199,-0.418666,150% or Greater Increase,0.5 to 1.0,At Risk,At Risk
421010379005,28,37,37,27,36,34,23,37,41,30,26,102000,86000,97000,96000,147950,159950,185000,188000,200000,212450,212450,-0.124940,-0.520339,-0.355325,-0.482216,0.407873,0.348590,0.284068,0.008837,-0.107231,-0.575841,-0.779829,"$100,000 - $125,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,108.2843137254902,13.00531914893617,0.409008,-0.450901,-0.788666,100% - 150% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010379006,29,31,27,31,43,54,61,55,54,64,46,86500,86500,82000,90000,113900,132500,162500,174900,177450,186000,199000,-0.764940,-0.833739,-0.951225,-0.930516,-0.669827,-0.640810,-0.700132,-0.828663,-1.100731,-1.649341,-1.606329,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$175,000 - $200,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,115.02890173410404,13.779302458547741,0.064808,-0.884401,-0.777666,100% - 150% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010380001,27,31,31,30,37,43,37,32,30,35,30,68500,69900,69900,62419,70000,71000,87000,100000,111750,165000,177000,-0.594540,-0.632739,-0.681925,-0.958316,-0.906327,-1.136110,-1.298432,-1.327563,-1.382931,-0.973941,-0.924929,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$150,000 - $175,000","$175,000 - $200,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,140.87591240875912,77,-0.703892,-0.379401,0.402634,100% - 150% Increase,-0.5 to 0.0,Not at Risk,Not at Risk
421010380002,20,24,30,25,30,36,51,63,43,29,25,64950,42500,42500,39000,42500,50500,50000,50000,60000,95000,102500,-1.037940,-1.498039,-1.531225,-1.698616,-1.750027,-1.846210,-2.347132,-2.631863,-2.739331,-2.845041,-2.784729,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,46.26635873749038,105,-1.309192,-1.807101,-0.152866,25% - 50% Increase,Less than -1.5,Not at Risk,Not at Risk
421010381001,21,17,17,22,30,35,38,42,30,21,17,35000,28000,35000,35050,35050,49900,60500,64000,78500,110800,110800,-1.275340,-1.520239,-1.375525,-1.481416,-1.594427,-1.464610,-1.709332,-1.922563,-1.870431,-1.797441,-1.916929,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,216.57142857142858,73.125,-0.433992,-0.522101,0.005634,150% or Greater Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010382001,22,24,30,31,31,39,34,33,32,29,26,33500,25149.5,25649.5,33000,32500,37000,62500,70200,80100,89900,84000,-0.760240,-1.181739,-1.200025,-1.002616,-1.140627,-1.206110,-0.708932,-0.724963,-0.664331,-0.979741,-1.359029,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,168.3582089552239,19.65811965811966,0.051308,-0.219501,-0.634066,150% or Greater Increase,-0.5 to 0.0,At Risk,Not at Risk
421010382002,24,26,32,30,38,46,35,34,37,35,34,49950,67475,70225,60500,73000,103000,116500,156500,170000,170000,162500,-0.208840,0.405061,0.442575,-0.039316,0.311573,1.141790,1.089368,2.180137,2.267169,1.540759,0.950171,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000",Below Area Average,0.0 - 0.5,0.0 - 0.5,Below Area Average,0.0 - 0.5,1.0 - 1.5,1.0 - 1.5,2.0 - 2.5,2.0 - 2.5,1.5 - 2.0,0.5 - 1.0,240.34034034034033,3.8338658146964857,1.298208,1.749599,-1.229966,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010382003,20,15,28,38,44,45,45,39,23,27,32,32000,35000,23000,20750,24500,30000,37200,45000,57250,75000,82500,-0.624240,-0.549139,-1.170125,-1.384216,-1.321627,-1.310110,-1.488132,-1.442663,-1.208031,-1.124141,-0.994229,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,134.375,83.33333333333333,-0.863892,-0.499901,0.448434,100% - 150% Increase,-0.5 to 0.0,Not at Risk,Not at Risk
421010383011,36,41,43,47,55,52,49,54,61,59,42,25000,20000,17000,20500,20000,19785,22000,35500,45000,52496,73550,-0.926440,-1.243739,-1.428825,-1.364316,-1.502727,-1.748510,-2.140032,-1.811663,-1.672931,-2.005941,-1.252729,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,109.984,107.1830985915493,-1.213592,-1.079501,0.558934,100% - 150% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010384001,13,18,22,24,34,34,31,30,29,29,18,202500,208500,239000,235000,220000,227500,285000,292500,297500,325000,343450,0.718160,0.720661,1.071875,0.908884,0.566573,0.376390,0.604768,0.366537,0.090569,-0.257341,-0.269529,"$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.5 - 1.0,0.5 - 1.0,1.0 - 1.5,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,60.49382716049383,17.418803418803417,-0.113392,-0.975501,-0.636066,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010384002,31,46,34,35,51,40,39,45,43,43,31,250000,236125,241950,255000,236000,252500,270000,280000,300000,322000,355000,0.134760,-0.070239,-0.077325,-0.066616,-0.362727,-0.485110,-0.851932,-1.078463,-1.217331,-1.708641,-1.586629,"$250,000 - $400,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,28.8,26.785714285714285,-0.986692,-1.843401,-0.508166,25% - 50% Increase,Less than -1.5,Not at Risk,Not at Risk
421010385001,52,50,51,51,58,61,66,58,48,62,50,500500,472500,499900,580000,570000,500000,797500,967500,683750,648750,810000,0.703160,0.460261,0.544675,0.887384,0.696973,0.023290,1.080668,1.625737,-0.191631,-1.052741,-0.471429,"$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above",0.5 - 1.0,0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,1.0 - 1.5,1.5 - 2.0,Below Area Average,Below Area Average,Below Area Average,29.62037962037962,-16.27906976744186,0.377508,-1.755901,-2.097166,25% - 50% Increase,Less than -1.5,At Risk,Not at Risk
421010386001,32,34,39,39,45,49,36,45,56,44,30,529937.28,572500,660500,660500,662000,762500,749250,725000,870000,1203750,1095000,1.706660,1.924361,2.456675,2.349484,2.211873,2.569190,1.909268,1.389837,1.965069,3.372259,2.249271,"$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above",1.5 - 2.0,1.5 - 2.0,2.0 - 2.5,2.0 - 2.5,2.0 - 2.5,2.5 - 3.0,1.5 - 2.0,1.0 - 1.5,1.5 - 2.0,3.0 or Above,2.0 - 2.5,127.14952229818593,51.03448275862069,0.202608,1.665599,0.859434,100% - 150% Increase,1.5 or Above,At Risk,At Risk
421010387001,45,56,66,71,62,55,47,42,54,63,48,377000,390625,435000,435000,385000,425000,441000,419500,514000,610000,657500,0.356260,0.367961,0.591375,0.484184,0.028073,0.004490,-0.421232,-0.870563,-0.615931,-0.732341,-0.666629,"$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above","$400,000 or Above","$250,000 - $400,000","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above",0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,61.80371352785146,56.7342073897497,-0.777492,-1.088601,0.203934,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010387002,1,4,9,6,9,10,3,6,5,3,3,NULL,NULL,715000,830450,750000,1069047.4449999998,NULL,887500,825000,NULL,NULL,NULL,NULL,1.619175,2.138784,1.559773,2.912490,NULL,1.053037,0.388469,NULL,NULL,Insufficient Data,Insufficient Data,"$400,000 or Above","$400,000 or Above","$400,000 or Above","$400,000 or Above",Insufficient Data,"$400,000 or Above","$400,000 or Above",Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,1.5 - 2.0,2.0 - 2.5,1.5 - 2.0,2.5 - 3.0,Insufficient Data,1.0 - 1.5,0.0 - 0.5,Insufficient Data,Insufficient Data,NULL,NULL,NULL,NULL,NULL,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010388001,13,14,20,22,26,23,23,25,18,16,10,197000,202500,290000,331950,313250,260000,290000,355000,380750,367500,588000,-0.967840,-1.001039,-0.516425,-0.371016,-0.605827,-1.174710,-1.508132,-1.442863,-1.595831,-2.329541,-1.309029,"$175,000 - $200,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,86.5482233502538,65.63380281690141,-0.540292,-1.361701,0.133834,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010388002,34,39,28,28,34,42,39,31,27,22,20,281500,283000,275500,285500,288000,297450,299900,345000,370000,386250,436250.5,0.562860,0.496061,0.354675,0.342484,0.236173,0.040590,-0.463232,-0.381563,-0.486331,-1.029441,-0.807429,"$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$400,000 or Above",0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,37.211367673179396,26.449420289855073,-1.026092,-1.592301,-0.425866,25% - 50% Increase,Less than -1.5,Not at Risk,Not at Risk
421010388003,23,25,25,29,30,25,23,26,28,32,27,240000,257000,245000,225000,240250,265000,287500,321000,312500,340700,392500,0.589460,0.702761,0.493775,0.161484,0.203373,0.190590,-0.098032,-0.070663,-0.485731,-0.883341,-0.581929,"$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.5 - 1.0,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,41.958333333333336,22.274143302180686,-0.687492,-1.472801,-0.511266,25% - 50% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010388004,28,33,31,25,49,68,64,58,49,44,31,221000,255000,255000,251320,252400,262450,287500,316000,333000,350000,380000,-0.237740,-0.014339,-0.075025,-0.213816,-0.329327,-0.513210,-0.825732,-0.909063,-1.083831,-1.624541,-1.542229,"$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,58.3710407239819,20.253164556962027,-0.587992,-1.386801,-0.633166,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010389001,5,5,5,4,12,14,10,24,24,11,7,159900,41000,217000,NULL,34000,39300,125966,60000,106000,179900,143000,0.559560,-1.545639,1.362375,NULL,-1.912227,-2.051510,-1.168932,-2.500063,-2.069631,-1.622341,-2.266129,"$150,000 - $175,000","Below $100,000","$200,000 - $250,000",Insufficient Data,"Below $100,000","Below $100,000","$125,000 - $150,000","Below $100,000","$100,000 - $125,000","$175,000 - $200,000","$125,000 - $150,000",0.5 - 1.0,Below Area Average,1.0 - 1.5,Insufficient Data,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,12.507817385866167,138.33333333333334,-1.728492,-2.181901,0.233934,Less than 25% Increase,Less than -1.5,Not at Risk,Not at Risk
421010389002,12,22,23,17,18,22,29,25,18,24,21,161500,156000,157000,157000,144000,140000,200000,211500,239500,277000,305000,0.452360,0.282961,0.232675,0.125484,-0.207027,-0.538710,-0.150832,-0.303263,-0.221731,-0.374841,-0.223129,"$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$125,000 - $150,000","$125,000 - $150,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,71.51702786377709,44.2080378250591,-0.603192,-0.827201,0.080134,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010389003,16,23,25,25,30,32,30,30,30,26,16,47990,106000,103000,77000,67152.5,109500,122500,128550,157500,207000,207450,-1.417340,-0.557139,-0.654525,-1.167716,-1.436027,-1.035810,-1.350432,-1.564463,-1.444831,-1.419941,-1.559729,"Below $100,000","$100,000 - $125,000","$100,000 - $125,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,331.33986247134817,61.376896149358224,0.066908,-0.002601,0.004734,150% or Greater Increase,-0.5 to 0.0,At Risk,Not at Risk
421010390011,13,14,15,15,20,24,22,16,12,12,10,85000,69000,68000,68000,65500,79750,135247.5,155000,132500,207500,229500,2.605360,1.610961,1.465375,1.358184,1.083273,1.531690,3.862368,4.478837,2.916269,5.849459,6.202671,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$150,000 - $175,000","$125,000 - $150,000","$200,000 - $250,000","$200,000 - $250,000",2.5 - 3.0,1.5 - 2.0,1.0 - 1.5,1.0 - 1.5,1.0 - 1.5,1.5 - 2.0,3.0 or Above,3.0 or Above,2.5 - 3.0,3.0 or Above,3.0 or Above,144.11764705882354,48.064516129032256,1.257008,3.244099,1.723834,100% - 150% Increase,1.5 or Above,At Risk,At Risk
